src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-4.536324062458256812e+00 -4.376054129931125303e+00 -4.500081023675586600e+00 6.648886770616808661e-01 1.962414805730043810e+01
-4.511696669583125541e+00 -4.416359057712577751e+00 -4.540504038346055538e+00 6.737284804760819146e-01 1.957981598135843981e+01
-4.518291637099100200e+00 -4.435363116580157694e+00 -4.514036776554578800e+00 7.516078570225677158e-01 2.028497911716745961e+01
-4.547116812264392571e+00 -4.451872745922917041e+00 -4.505026111222844243e+00 5.691122847318379474e-01 2.042462333786373918e+01
-4.508363679689844972e+00 -4.439511595738093064e+00 -4.507242684676231903e+00 6.248010723667338784e-01 1.903397592706728503e+01
-4.480406647159680844e+00 -4.406366570030695762e+00 -4.535562482702703235e+00 6.845802760393884245e-01 2.000353007064974165e+01
-4.538803530626815963e+00 -4.403778101913633947e+00 -4.515126444123694682e+00 6.418785887797870959e-01 1.995049140192647030e+01
-4.486477279278495267e+00 -4.427885145522017396e+00 -4.559553319459975995e+00 6.660883650264726175e-01 2.003114080962577859e+01
-4.492572490843667055e+00 -4.391924372231036600e+00 -4.483389972658001099e+00 7.204881414669794815e-01 2.016779326836046238e+01
-4.486072910611908604e+00 -4.427788962723666621e+00 -4.505781068963178093e+00 6.986107629439837208e-01 2.067768697154474467e+01
-4.556310695257298704e+00 -4.415943008815497173e+00 -4.522825023082544860e+00 6.037843095609967126e-01 1.986610086645825390e+01
-4.432852545917969955e+00 -4.372977426888827068e+00 -4.465042993159665130e+00 6.305918988861318741e-01 2.063418400506534667e+01
-4.502053892003212709e+00 -4.395553750428037532e+00 -4.506793446815992255e+00 6.783139634702888277e-01 1.996771171558507518e+01
-4.513404406868786189e+00 -4.420079455654685852e+00 -4.545513957510545211e+00 6.597369920139184440e-01 1.977509327284244733e+01
-4.531709226543875424e+00 -4.454263377253623091e+00 -4.496471597694915445e+00 7.116815272331955544e-01 1.965402016965787624e+01
-4.521425219582119404e+00 -4.417480972351627955e+00 -4.485285068812702391e+00 6.510761616911298066e-01 1.930602983123518257e+01
-4.528453923039673867e+00 -4.435551704850463572e+00 -4.510635142456857594e+00 7.238372579808596274e-01 2.010139805038312488e+01
-4.490351819272754064e+00 -4.428980410018611202e+00 -4.534890417986343181e+00 7.329376898300532517e-01 1.927566569191307977e+01
-4.502590002477306896e+00 -4.389809879739495102e+00 -4.475313051510639184e+00 6.312406232802258987e-01 2.062254788095566482e+01
-4.556513786972161917e+00 -4.412738110009783554e+00 -4.531406644338247247e+00 6.485758378067201235e-01 2.002527123046800739e+01
-4.538096736706833667e+00 -4.429434721413668008e+00 -4.531042290870631817e+00 7.932345931931599203e-01 1.932037601353390599e+01
-4.501925769043992887e+00 -4.416391924723875206e+00 -4.540424340083426991e+00 6.325209736788901527e-01 1.937761024919359087e+01
-4.532651592061297308e+00 -4.418530728219548287e+00 -4.583723520871338053e+00 6.015324527555991896e-01 1.998504874779948537e+01
-4.575913909037799598e+00 -4.403334987856851512e+00 -4.527056987701638668e+00 6.923336831349198306e-01 2.010896345557888765e+01
-4.509944350099749144e+00 -4.391199618103522440e+00 -4.518697379291786831e+00 7.107316781081629564e-01 2.069069072808416365e+01
-4.521399331178644232e+00 -4.403362000752409244e+00 -4.558066005899551243e+00 7.075913661827146761e-01 1.948014395489297712e+01
-4.507425969582712355e+00 -4.342745726396064043e+00 -4.525116817937603564e+00 6.853650038583938287e-01 1.953067877551679388e+01
-4.506895400049824474e+00 -4.428706061865761434e+00 -4.495073635326114037e+00 8.374906461596747231e-01 1.922155356026632589e+01
-4.509385756423466063e+00 -4.386451693499677340e+00 -4.538049285932636678e+00 7.640512074774190587e-01 1.984840697429158141e+01
-4.505711480545189218e+00 -4.441911395815486330e+00 -4.506995732103630914e+00 6.693965506303825030e-01 2.048469524674559494e+01
-4.496800645153498976e+00 -4.405974496888843461e+00 -4.495555018579025841e+00 6.379347072911234484e-01 2.050210651658915140e+01
-4.573743488501600396e+00 -4.425865871170201693e+00 -4.546084685468521513e+00 7.773838450175987180e-01 1.900884729256714678e+01
-4.521836006073836955e+00 -4.412722380843502101e+00 -4.560436291492617755e+00 7.209560597788395864e-01 1.997018267065694985e+01
-4.538711775825839290e+00 -4.421944528094190474e+00 -4.520230264952084021e+00 6.442399810353738321e-01 1.960176790986892215e+01
-4.474642450911491487e+00 -4.438058673058211667e+00 -4.552076244473757249e+00 7.015537138228031822e-01 1.954233648509180910e+01
-4.508610838833076784e+00 -4.392925212420017544e+00 -4.513024215901626945e+00 7.350657037018561990e-01 1.928119490944348868e+01
-4.492988503058447769e+00 -4.379312504476104095e+00 -4.527081381208661881e+00 6.596654993960424651e-01 2.018870469248475530e+01
-4.517089565194601697e+00 -4.424471514962114327e+00 -4.469514520521678413e+00 6.848392060944377135e-01 2.017884172621807792e+01
-4.511807102913438783e+00 -4.486431359064402713e+00 -4.503977516794918756e+00 6.815829742430978833e-01 2.040420944895607391e+01
-4.511033944872941959e+00 -4.412871428285813025e+00 -4.524611422784567516e+00 5.959745691179347826e-01 1.969562700772995356e+01
-4.456386388171598156e+00 -4.410082234954431968e+00 -4.528834500462821211e+00 6.618083340159623962e-01 2.069546957159946743e+01
-4.545578900835957725e+00 -4.402756349592539920e+00 -4.539221263856071609e+00 7.014959190510792197e-01 2.049093639837158776e+01
-4.526649890220728167e+00 -4.385828579015282003e+00 -4.506693541783318935e+00 7.421779586640642190e-01 1.989808452080388435e+01
-4.452846428592005523e+00 -4.415532181706412374e+00 -4.505381586034848951e+00 7.587858211256681695e-01 2.050959077050333690e+01
-4.478092113482564862e+00 -4.414656227142367939e+00 -4.495313427076462531e+00 5.825181877012761689e-01 2.072680105701385855e+01
-4.493078035386950830e+00 -4.366985697627655760e+00 -4.483508502705048748e+00 7.668378565833209315e-01 2.055242991437492250e+01
-4.529670645700775822e+00 -4.390565035354098811e+00 -4.485702058443171047e+00 7.043036286781774180e-01 2.000583905165229837e+01
-4.518273560370863251e+00 -4.413733767759834059e+00 -4.515652408590661082e+00 6.945604431293852521e-01 2.054377409603664972e+01
-4.501225175528190903e+00 -4.377742183948303278e+00 -4.487696508656679129e+00 6.837869889732082207e-01 2.025864609768572677e+01
-4.563107329339896268e+00 -4.422811678325199836e+00 -4.572950288837411392e+00 6.704737922002579342e-01 1.966483189034138235e+01
-4.528833327727170399e+00 -4.435415183543772955e+00 -4.510968027601346186e+00 6.491584506646896902e-01 1.963866995748774613e+01
-4.548226696957432758e+00 -4.452640199149124456e+00 -4.534819750037930142e+00 6.565008752631380506e-01 2.004493260563234358e+01
-4.524845336199549095e+00 -4.404484955821486913e+00 -4.533354226258281550e+00 6.974644004319408008e-01 1.982647808479842766e+01
-4.508363679689844972e+00 -4.439511595738093064e+00 -4.507242684676231903e+00 6.248010723667338784e-01 1.903397592706728503e+01
-4.504513375564344280e+00 -4.399000902355301612e+00 -4.515957733443364042e+00 7.771704916275457009e-01 1.927351263841896056e+01
-4.471896311773591037e+00 -4.396069869919153383e+00 -4.516364151602491717e+00 6.855275583358775293e-01 2.007835451555325434e+01
-4.518641922767814734e+00 -4.433808463445963355e+00 -4.508348273387362326e+00 6.155589476775351621e-01 1.946874848337925457e+01
-4.521186299135756315e+00 -4.428318221873612792e+00 -4.500592493692695761e+00 6.643237162542205976e-01 2.039612283715640118e+01
-4.508007283355893513e+00 -4.414844351466793881e+00 -4.531566456868675097e+00 6.886940136623109776e-01 1.910143784008991830e+01
-4.520247089867009294e+00 -4.431618882283061112e+00 -4.509299565102423912e+00 6.470064706979337110e-01 2.007088433434353547e+01
-4.534544956911889635e+00 -4.451399636319614217e+00 -4.522277926458084352e+00 6.967506331620432203e-01 1.922684595755943704e+01
-4.502568252958014661e+00 -4.357767411763886045e+00 -4.529063307405004402e+00 6.935656902345941344e-01 2.071847253505445252e+01
-4.552042178744240886e+00 -4.437071672399001798e+00 -4.552204359330499273e+00 6.738465854457389437e-01 1.932102641237671747e+01
-4.536780747058509533e+00 -4.418398681808556994e+00 -4.509719506418955248e+00 6.957040893313841678e-01 1.969172247938510623e+01
-4.547661834677599657e+00 -4.429223144798200451e+00 -4.517982726211432265e+00 6.769006865715345711e-01 1.954602860195648262e+01
-4.536950535610768220e+00 -4.397054788394056501e+00 -4.550799590362931468e+00 6.560535471937842811e-01 1.924385327698588455e+01
-4.482516201490707175e+00 -4.385858724031471922e+00 -4.519474080223305990e+00 5.912285717696112997e-01 2.048456783521714186e+01
-4.513671426738451231e+00 -4.403547623075736439e+00 -4.487301478720224779e+00 6.366940216491276949e-01 2.046906258314191973e+01
-4.529512631494707620e+00 -4.415590931554365994e+00 -4.536624208299329553e+00 6.509352747037018272e-01 2.001325834282912197e+01
-4.523889677520258168e+00 -4.423268121706063205e+00 -4.517169608437582973e+00 6.948383346675566230e-01 1.969721280065384761e+01
-4.469498146432911767e+00 -4.453094354691653933e+00 -4.545488648546486488e+00 6.770454817013373816e-01 1.954918949586975430e+01
-4.531130846842765791e+00 -4.445708834067312765e+00 -4.501048979854552989e+00 6.966268200352656592e-01 1.990553660153261362e+01
-4.495469600670432442e+00 -4.446150348182852596e+00 -4.492556010032818570e+00 6.651734101480557548e-01 1.925394491405982222e+01
-4.497532970635744753e+00 -4.379278427178673994e+00 -4.519225015003623724e+00 6.855112186297045440e-01 1.916614759210315100e+01
-4.484843346922128937e+00 -4.392865798392737275e+00 -4.536992459194671312e+00 7.525808173983026261e-01 1.974622376273791602e+01
-4.536426283141270943e+00 -4.393974348265536456e+00 -4.473152008352604625e+00 7.385171261322289737e-01 1.985928640401315803e+01
-4.514291307998991698e+00 -4.415016581061025569e+00 -4.500445037128697479e+00 7.198072101021171232e-01 2.050205453543338052e+01
