src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-3.515240537125267295e+00 -4.050145445271149391e+00 -3.972479992646853475e+00 1.417819200926115020e+00 2.201412356277937121e+01
-3.549993567004624317e+00 -4.061182253735257319e+00 -3.949027586282644720e+00 1.435579111528196172e+00 2.202142885968405750e+01
-3.558677953755438494e+00 -4.080980722913354342e+00 -4.147491456980048952e+00 1.388159567151147744e+00 2.196272954079899264e+01
-3.579392837795188242e+00 -3.997607064632712870e+00 -4.011072219102663539e+00 1.444254095433064489e+00 2.201347667732760627e+01
-3.540827494443270496e+00 -4.058597947898014979e+00 -4.080355494102082758e+00 1.409910155831270107e+00 2.201823128867392043e+01
-3.568186227118471443e+00 -4.053163177237811610e+00 -4.143936264083173171e+00 1.442687630297337709e+00 2.200583350087167034e+01
-3.537453189841881951e+00 -4.034386272750252189e+00 -4.076849869654228797e+00 1.413179802141353303e+00 2.197341234255776143e+01
-3.505536340596465017e+00 -4.026451465564032439e+00 -4.044044992434808528e+00 1.445011399489940285e+00 2.207059837340824515e+01
-3.528983711971308779e+00 -4.079117146184549014e+00 -4.143353103431373086e+00 1.411648448476876094e+00 2.203649500982206888e+01
-3.587433845465366922e+00 -4.111472814089134786e+00 -4.051498653732206634e+00 1.256269234811945079e+00 2.194375032071787146e+01
-3.538103052519036673e+00 -3.988548220342301498e+00 -3.998302284905891568e+00 1.408798287383191017e+00 2.207307362085730063e+01
-3.495718342260890843e+00 -4.067909957347928263e+00 -3.953892984151392120e+00 1.472123888036302120e+00 2.202841002436587559e+01
-3.541012838743683666e+00 -4.093326766790246651e+00 -3.977915912621461381e+00 1.172115871190833936e+00 2.209116962449972021e+01
-3.533172331539114808e+00 -4.113755322108385570e+00 -4.060153015210712368e+00 1.424317554771354910e+00 2.195754101014614079e+01
-3.503964797690918509e+00 -4.023613504069839308e+00 -4.011560084776066404e+00 1.257470284530616045e+00 2.203032128927632627e+01
-3.553331942223919349e+00 -3.986146686933198957e+00 -4.119123743541893035e+00 1.444544315573582427e+00 2.196996671815863067e+01
-3.556547234357619658e+00 -4.024430973424816038e+00 -4.022052166781261207e+00 1.456704786197171142e+00 2.204596508617516193e+01
-3.564972271907090651e+00 -4.153097111418106557e+00 -4.247641723817612736e+00 1.439958464906375024e+00 2.192729221056102773e+01
-3.538948062007612805e+00 -4.131166884035061493e+00 -4.093958903149667705e+00 1.433988708528150635e+00 2.195638169795030947e+01
-3.549993567004624317e+00 -4.061182253735257319e+00 -3.949027586282644720e+00 1.435579111528196172e+00 2.202142885968405750e+01
-3.538522029689697312e+00 -4.035916984303295152e+00 -4.029242292273496062e+00 1.442063501931469371e+00 2.201084848938670291e+01
-3.554624734698619726e+00 -4.018958528732007984e+00 -3.968229304754297360e+00 1.230995185513815926e+00 2.204588382543191472e+01
-3.525994028605592412e+00 -3.999295751657374609e+00 -4.103715002968973735e+00 1.469533486731835481e+00 2.206955720084570416e+01
-3.519298671933062117e+00 -4.066499761234467769e+00 -4.020682224550679251e+00 1.453977031963437749e+00 2.205996272134554204e+01
-3.526058026082157681e+00 -4.041218856564183781e+00 -3.935052008087422948e+00 1.362470381885201753e+00 2.201721961365396751e+01
-3.490386546130452849e+00 -4.028834029155172303e+00 -4.126066146890834396e+00 1.370817172862538680e+00 2.209568952900127314e+01
-3.574451818611691145e+00 -4.046068217851551019e+00 -3.995770602503143643e+00 1.316092956122409952e+00 2.197984547737413408e+01
-3.582250348149377039e+00 -4.045087892196892909e+00 -4.075048451817372630e+00 1.323347119320438026e+00 2.200653394281349051e+01
-3.532411179240915189e+00 -4.034206227735424477e+00 -3.978540882270850787e+00 1.467833448632142268e+00 2.200869869950847857e+01
-3.518460514055677280e+00 -4.076188502002120018e+00 -4.057755713111403040e+00 1.473020095533557949e+00 2.199466834012725869e+01
-3.547874306555927504e+00 -4.042867894890301628e+00 -4.170325261360160241e+00 1.447162703427404828e+00 2.192458875462362045e+01
