weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -9.776524448274116218e+07 3.605946705822621334e-01 7.505319442233486793e-01 9.040298599054481521e-01 7.523393574040229126e-01 3.602995923642009490e-01
0.000000000000000000e+00 -9.708318568264082074e+07 3.551143306997417426e-01 9.033332218494563026e-01 5.220156756521406871e-01 9.032663759194975439e-01 3.828018189557617079e-01
0.000000000000000000e+00 -9.693221118373304605e+07 5.219207804744449009e-01 6.754230679398218751e-01 8.497659443963857528e-01 2.864853143993850715e-01 2.481206632497191533e-01
0.000000000000000000e+00 -9.397011516892209649e+07 8.060582558181611512e-01 6.881575809268558608e-01 6.974111959242603742e-01 2.293985859994562837e-01 2.238084466920361448e-01
0.000000000000000000e+00 -9.125336709266100824e+07 4.868295794214315686e-01 8.789928141316641907e-01 5.186123704569779447e-01 2.121162262495907003e-01 6.747622669809106855e-01
0.000000000000000000e+00 -8.968086395167274773e+07 2.207262496756341452e-01 9.294698743062659307e-01 8.352841694595297684e-01 6.247224804777328222e-01 3.876895508390514333e-01
0.000000000000000000e+00 -8.783552231211329997e+07 2.160073405320621642e-01 2.689433390311566363e-01 8.153028755788190862e-01 7.648583608960324298e-01 8.016911376507185327e-02
0.000000000000000000e+00 -8.503558742567190528e+07 6.900996065441955540e-01 5.712866628508819211e-01 4.263484843066124297e-01 3.694782576743249614e-02 6.510724139817880562e-01
0.000000000000000000e+00 -8.100238670215433836e+07 2.094532718185809772e-01 8.439743563205995835e-01 9.293612935667731056e-01 4.915983223492885745e-01 4.172143104007902670e-01
0.000000000000000000e+00 -8.090637775237660110e+07 6.814714118257159114e-01 8.617540554260657570e-01 4.783735378683859896e-01 1.435194652450102470e-01 7.313787187858959982e-01
0.000000000000000000e+00 -7.903927846782203019e+07 8.707700637679419708e-01 4.694065942909166900e-01 6.202617708907672833e-01 3.573653822515637790e-01 3.402052755024311814e-01
