weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.748594762643519640e+08 -3.513498885261070903e+00 -4.781165186733209893e+00 1.107490318567336374e+00 1.191308958708971133e+00 2.077608382125139030e+01
0.000000000000000000e+00 -2.681427322723090947e+08 -6.652233315358928145e+00 -4.477164547134115935e-02 -2.474536563898922736e+00 9.284438965341923478e+00 1.994258378475802473e+01
0.000000000000000000e+00 -2.467036017919754982e+08 1.190587090422331684e+00 -2.234782975220334755e+00 3.583506001260570173e-01 2.391890543838426808e+00 2.055835197302886286e+01
0.000000000000000000e+00 -2.422102705314087868e+08 -5.381532902292116560e+00 -4.669165769250207099e+00 1.568516559907610741e+00 1.590999250714187241e+00 2.232108350375474970e+01
0.000000000000000000e+00 -2.148280212563043833e+08 -7.828957529321897368e+00 2.870265071092354958e-01 -1.948994259232066817e+00 -3.865243347184499356e-01 2.076467606592986925e+01
0.000000000000000000e+00 -2.123048953982560039e+08 1.331137195619021441e+00 -7.126666919852418403e+00 -1.378643553549773415e+00 -1.850835548256442920e+00 2.444552537654924862e+01
0.000000000000000000e+00 -2.076453582543953955e+08 -2.505805074702058377e+00 -7.860255630495261769e+00 1.214331023260557529e+00 2.130513915858904817e+00 2.107922701247538910e+01
0.000000000000000000e+00 -2.049623165486354232e+08 -5.901849279841060891e+00 1.128273251216823425e+00 -4.694375051402596810e+00 4.606761046003843063e+00 2.053225885460441447e+01
0.000000000000000000e+00 -1.876003252998941839e+08 1.026980301915397575e+00 8.711286549482295527e-01 -4.251865637295939138e+00 2.316121747422265287e+00 2.145988264775199283e+01
0.000000000000000000e+00 -1.862979419842445254e+08 1.097007583255837915e-01 7.296216225841849479e-01 -6.067377679289523762e+00 9.926163687403195546e-01 2.046789284063783754e+01
0.000000000000000000e+00 -1.833580726189422309e+08 -7.533804831693799997e-01 -7.925423569688810232e+00 -4.658013331858255057e-01 9.365071038212512633e+00 1.915699583853320220e+01
0.000000000000000000e+00 -1.772529023204885721e+08 -2.250660114414451130e+00 1.453382230365715344e+00 -3.087102311877864658e+00 4.967646070911741596e+00 2.151802955385493021e+01
0.000000000000000000e+00 -1.510907058582588136e+08 -3.670356992062433044e+00 8.330940969215419045e-01 -1.126343374796141106e+00 1.392904027091235619e+00 1.979741637565480872e+01
0.000000000000000000e+00 -1.436990577382823229e+08 -7.908901123981918246e+00 9.267564697867101131e-01 -6.771431086301946678e-01 4.392856189870849803e+00 1.904222516628051665e+01
0.000000000000000000e+00 -1.430055925468385816e+08 -2.051194905051698214e+00 1.596514511190916252e+00 -7.644718408495537076e+00 4.133829730407303060e+00 2.183236961912945873e+01
0.000000000000000000e+00 -1.374664359225643277e+08 -5.696799462201653341e+00 9.087373615447997821e-01 -4.355072949559427364e+00 6.221266817279543559e+00 2.111487867754329528e+01
0.000000000000000000e+00 -1.369161208770188987e+08 -5.405148891855621862e+00 1.613051478786902138e+00 -1.740736275742701622e+00 7.114825519304707413e+00 2.180646211505469978e+01
0.000000000000000000e+00 -1.358484244231213629e+08 -7.031926976224255554e+00 -1.058364592615999911e+00 3.666538742223615088e-01 9.235834913491343556e+00 2.132119411303106560e+01
0.000000000000000000e+00 -1.352440567690829039e+08 -3.478229212413731730e+00 -5.362211347655154725e-02 -7.179829237796367281e+00 9.035580173298733087e+00 2.074857098298168623e+01
0.000000000000000000e+00 -1.302393555427842289e+08 -4.460936390035747934e-01 -6.427659168695677216e+00 -3.030461975968066213e-01 -9.340785561617868105e-01 2.257240530076949980e+01
0.000000000000000000e+00 -1.261221506205915362e+08 -3.065159218304716937e+00 7.423392932244698983e-01 -6.493349075096777945e+00 1.143201595671595960e+00 2.120913515869981936e+01
0.000000000000000000e+00 -1.184135189660667479e+08 -4.392566615107943662e+00 -4.004932805197363166e-01 -4.178238671829410222e+00 -1.456006140661302517e+00 2.309048456433151131e+01
0.000000000000000000e+00 -1.155059237002355456e+08 9.441879975399380953e-01 9.142354866361568355e-01 -3.708524794128406299e+00 9.804666353868192630e+00 2.179498719023521147e+01
0.000000000000000000e+00 -1.119326388015003800e+08 9.900781764875929980e-01 -7.578703487470400901e+00 -1.847407717979782760e+00 4.657303846824804694e+00 2.096425015617091248e+01
0.000000000000000000e+00 -1.107608376565625221e+08 -6.170296729293148097e+00 -4.430513265103082077e-01 -3.870730969441344982e+00 -1.149723383032339008e+00 2.070598997349027570e+01
0.000000000000000000e+00 -1.036185249972011596e+08 -3.759151473233332652e+00 9.635153809782330825e-01 -1.279594984284997849e+00 2.249582699173323874e+00 2.138447408585606979e+01
0.000000000000000000e+00 -1.027884281438652724e+08 -3.336021920760516402e+00 -2.600153216375193921e-01 -5.743218570676155821e+00 -8.146930335538939971e-01 2.144585133369019658e+01
0.000000000000000000e+00 -9.776524448274116218e+07 -4.394053294177378888e+00 -4.946805577665127629e-01 1.040298599054480633e+00 6.780411646252296975e+00 2.152209714654940598e+01
0.000000000000000000e+00 -9.708318568264082074e+07 -4.448856693002582574e+00 1.033332218494562582e+00 -2.779843243478593351e+00 8.742462886953468626e+00 2.167961273269033029e+01
0.000000000000000000e+00 -9.693221118373304605e+07 -2.780792195255551214e+00 -1.245769320601780805e+00 4.976594439638581946e-01 7.243090871920059293e-01 2.073684464274803219e+01
0.000000000000000000e+00 -9.397011516892209649e+07 6.058255818161129014e-02 -1.118424190731441392e+00 -1.025888040757395814e+00 -1.781838200706831188e-02 2.056665912684425379e+01
0.000000000000000000e+00 -9.125336709266100824e+07 -3.131704205785684536e+00 7.899281413166416854e-01 -2.813876295430220331e+00 -2.424890587553210075e-01 2.372333586886637491e+01
0.000000000000000000e+00 -8.968086395167274773e+07 -5.792737503243658992e+00 1.294698743062658863e+00 3.528416945952983497e-01 5.121392246210525911e+00 2.171382685587336070e+01
0.000000000000000000e+00 -8.783552231211329997e+07 -5.839926594679377914e+00 -5.310566609688433637e+00 1.530287557881901961e-01 6.943158691648420699e+00 1.956118379635550397e+01
0.000000000000000000e+00 -8.503558742567190528e+07 -1.099003934558044904e+00 -2.287133371491180789e+00 -3.736515156933875481e+00 -2.519678265023377328e+00 2.355750689787251417e+01
0.000000000000000000e+00 -8.100238670215433836e+07 -5.905467281814190450e+00 4.397435632059956134e-01 1.293612935667731278e+00 3.390778190540751247e+00 2.192050017280553220e+01
0.000000000000000000e+00 -8.090637775237660110e+07 -1.185285881742840886e+00 6.175405542606569043e-01 -3.216264621316140548e+00 -1.134246951814866788e+00 2.411965103150127021e+01
0.000000000000000000e+00 -7.903927846782203019e+07 7.077006376794194864e-01 -3.305934057090833100e+00 -1.797382291092326945e+00 1.645749969270329238e+00 2.138143692851701871e+01
0.000000000000000000e+00 -7.704623280074915290e+07 3.289302907971638490e-01 -7.438736296294310435e+00 -6.669121537347983519e+00 6.520095182009919554e-01 2.089659386771119287e+01
0.000000000000000000e+00 -7.555575001919132471e+07 -4.230471072240795216e+00 -5.178644581067803898e-02 -1.620197280218413027e+00 -4.127762285568321587e-01 2.248232903618085388e+01
0.000000000000000000e+00 -7.394326956630881131e+07 -1.169717038910127904e+00 -4.870462593670886520e+00 -6.249199277927531604e+00 -2.030481213210010072e+00 2.137402663568811789e+01
0.000000000000000000e+00 -6.634743632613284886e+07 3.395272206617434563e-01 -7.568536569685564430e-01 -3.402428570780900330e+00 -3.492126358124245655e-01 2.348964695549240744e+01
0.000000000000000000e+00 -6.616224478629285097e+07 3.271281975581530332e-02 -2.404007288184420332e+00 -3.088421659575318223e+00 7.375538612982218467e+00 1.927475190630583768e+01
0.000000000000000000e+00 -6.276380723285934329e+07 5.291214442868490409e-01 -5.053031566226216853e+00 -4.032486166249747761e+00 6.297632710639927467e+00 2.098067575628768111e+01
0.000000000000000000e+00 -6.141485643710839003e+07 -5.133197213444118390e+00 4.328552667104137441e-01 -3.791975365225545680e+00 1.146334519176598121e+00 2.122734864634918495e+01
0.000000000000000000e+00 -6.098137535705819726e+07 -7.444130798586090059e+00 -5.519810488013741079e-01 -1.222386257226061979e+00 -7.778806276012861787e-01 1.922321218030175061e+01
0.000000000000000000e+00 -5.938786386201304197e+07 -5.964141991404536824e+00 -1.646256251310902918e+00 1.407589214792450250e+00 3.067118411681632573e+00 2.222348664616628611e+01
0.000000000000000000e+00 -5.789890742134422809e+07 5.545266053721604749e-01 -5.653423361600780517e+00 -3.629786104229779653e-01 2.486640837253196068e+00 1.924378576678833497e+01
0.000000000000000000e+00 -4.694557387897508591e+07 6.424887091817215179e-01 -3.345457306793336194e+00 -1.000561968660475642e+00 5.606637985356370812e-01 2.319616548965380431e+01
0.000000000000000000e+00 -4.634318532018375397e+07 -7.929702735226985766e+00 -9.044380206872366657e-01 -2.168192978816279037e-01 9.593088612131477788e+00 2.134923706790868181e+01
0.000000000000000000e+00 -4.574790922613187879e+07 -1.949245001081908235e+00 1.723742069458760184e+00 -1.713541661827452600e+00 3.613214791537340709e+00 2.251677202761673868e+01
0.000000000000000000e+00 -4.426323663184849918e+07 -3.585301712006122798e+00 -5.326193360351000550e+00 5.196332615667529353e-01 1.264089420193204027e+00 2.189827007526276503e+01
0.000000000000000000e+00 -4.264966102719046175e+07 -2.982855443123487049e+00 8.241316926561044198e-01 -1.443408782541993673e+00 5.719906026864601145e+00 2.154251971806962729e+01
0.000000000000000000e+00 -4.207845116950619221e+07 -5.584340100488011771e+00 -1.090800654418472071e+00 -5.970577898056348864e+00 -1.695088856270796196e+00 2.283497097352599781e+01
0.000000000000000000e+00 -4.091523912982922047e+07 -1.223577478068005320e-01 3.565368038304015386e-01 -7.988377484430105646e+00 2.667724807187227931e+00 2.043839100869410785e+01
0.000000000000000000e+00 -3.931480109791763872e+07 -1.585936461163789168e+00 -2.784514947715408972e+00 -3.527509266478513261e+00 -2.186647827790513254e+00 2.014279960267014857e+01
0.000000000000000000e+00 -3.835025639670831710e+07 -1.711265866900717469e+00 4.027346668063600532e-01 -4.989572266064996597e-01 3.035232303280716692e+00 2.020452451630730195e+01
0.000000000000000000e+00 -3.753991464123973995e+07 -4.524379620219691311e+00 4.653330768648640259e-01 -7.605254838374051474e-01 1.294274126433212935e+00 2.213336723869084466e+01
0.000000000000000000e+00 -3.747656120831557363e+07 -7.852965787430334466e+00 -6.312811692088662774e+00 -1.022486708827813118e+00 -1.476495234437205539e+00 1.900944992696224745e+01
0.000000000000000000e+00 -3.744456928248000145e+07 1.589210744147965926e+00 -6.634314164929356217e+00 -1.886003962907290443e+00 -1.551988450366303951e+00 2.463951410378695073e+01
0.000000000000000000e+00 -3.510941680836825818e+07 3.560492324759234606e-01 -1.440399687301100684e+00 -6.463408469420761193e+00 6.218012290297476596e+00 2.111266424732988511e+01
0.000000000000000000e+00 -3.319604422570369020e+07 -7.531128850563029609e+00 2.648179071800207396e-01 -7.658869400923622450e-01 4.461770678800281331e+00 1.985651462662719524e+01
0.000000000000000000e+00 -3.034687972035573050e+07 -7.377197535160747499e+00 -4.410871309424566178e+00 1.209520278484614408e+00 5.115064618461698132e+00 2.198554162453586258e+01
0.000000000000000000e+00 -2.946006919446007535e+07 -7.965757241944340983e+00 -4.237683702818113574e-01 -2.131425153940543993e+00 8.263432652711008686e+00 2.086062543592086271e+01
0.000000000000000000e+00 -2.916655181827219948e+07 -2.825848449206704416e+00 -5.194108250742601740e-01 -6.626721387685510223e+00 -5.552402723682545727e-01 2.262296809139649412e+01
0.000000000000000000e+00 -2.846815366746212170e+07 -7.322601225381539791e-01 -6.714968215857908262e+00 9.936684224441805213e-02 7.810026132011925526e+00 2.138641266346676062e+01
0.000000000000000000e+00 -2.630124766902420670e+07 -3.084682501690939382e+00 -3.924780330755358371e+00 1.521770868025289047e+00 2.969160017827727316e+00 2.273321181113755785e+01
0.000000000000000000e+00 -2.460767536338077486e+07 -6.992507173532175990e+00 -4.074540974988902775e-01 -2.954295015270947289e+00 7.569761377626901933e+00 2.059691016320400792e+01
0.000000000000000000e+00 -2.434629128666704893e+07 -1.679494791376905383e+00 1.575737562105938849e-01 -6.667134845968381462e+00 1.885770027051583142e+00 2.055475027125955734e+01
0.000000000000000000e+00 -2.280918396462893859e+07 -7.825628466755742529e+00 -2.959992463438385180e+00 2.337858929482017345e-01 3.316807703211726910e+00 2.013488739600389721e+01
0.000000000000000000e+00 -2.267579701478527859e+07 -5.674868527481734759e+00 -1.178932810456417180e+00 -6.986242376531674125e+00 9.544242192878204634e+00 2.017297786728773445e+01
0.000000000000000000e+00 -2.224031719996206835e+07 -3.057723842067522568e+00 -5.678597800051107036e+00 -1.576547526538829125e+00 -1.964117561067258766e+00 2.080701152729797698e+01
0.000000000000000000e+00 -2.222475976960514486e+07 -5.598635268919997188e+00 4.985057134915855670e-01 -5.435393441572203166e+00 1.258010982971901726e+00 2.270543441361192905e+01
0.000000000000000000e+00 -2.125318355555295199e+07 -5.153825887878096701e+00 1.381998027229620618e-01 -6.705279551992979314e+00 4.144216075674739486e+00 1.949791901185648157e+01
0.000000000000000000e+00 -1.877840957805557549e+07 -5.417443735754474687e-01 3.900596003063938610e-02 -5.098633578316221104e+00 3.700736424222171195e+00 2.017520931110947302e+01
0.000000000000000000e+00 -1.783175375630683079e+07 -8.317727560439589496e-01 -4.268253064740546776e+00 -1.460819344223484251e+00 8.235653652799978630e+00 2.038413228849405812e+01
0.000000000000000000e+00 -1.767057404752150923e+07 7.443534124693229614e-03 -2.736334377584818789e+00 -7.690063941483957777e+00 2.262897589269137200e-01 2.320600624020520542e+01
0.000000000000000000e+00 -1.762180895791065693e+07 -1.827218209479879008e+00 -8.156450149702694219e-01 -6.406561474414429469e+00 7.894871952968188111e+00 1.953349674077360376e+01
0.000000000000000000e+00 -1.693596389863568544e+07 -1.538276128356386607e+00 -6.094238544237587263e+00 -4.764444983688278512e-01 2.110031344026204181e-01 2.121812994977656430e+01
0.000000000000000000e+00 -1.666820666192578897e+07 7.053422465993932633e-01 1.052745556270712868e+00 -7.315715997216873490e+00 7.772486428200123143e+00 2.207482959904973185e+01
0.000000000000000000e+00 -1.666756439801933989e+07 -1.481784166137028791e+00 -6.641216114859105346e+00 1.602058205038403571e-02 2.034729222053587527e+00 1.968366708404636256e+01
0.000000000000000000e+00 -1.602424490347598866e+07 -5.236166825672026626e+00 -6.996604082912417866e+00 -1.040413929836049967e+00 -1.009379530826710614e+00 2.221704932418059286e+01
0.000000000000000000e+00 -1.546948821267626621e+07 -1.776008191835789951e+00 -1.271664265490805690e+00 -6.364301458725930338e+00 9.150187625920940704e+00 2.033716016211397815e+01
