weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.497597783510666788e+08 9.471618319204888614e-01 8.975260223938772430e-01 1.722810178613147780e-01 1.662942421568822660e-01 2.534368152218513526e-02
0.000000000000000000e+00 -1.319071704725234807e+08 9.424993109620825038e-01 4.058675477919476693e-01 2.757652400110350843e-01 7.299317642190310540e-01 2.607825664274379118e-01
0.000000000000000000e+00 -1.303471549788280874e+08 9.861946540097031866e-01 5.682438235714042385e-01 7.198548793108185961e-01 9.089569520730028662e-01 4.941550020945044697e-01
0.000000000000000000e+00 -1.289453644075461179e+08 2.756238768731134048e-01 1.831049561521680413e-02 9.723401319641955531e-01 7.842994470552980824e-01 4.338844014647194047e-01
0.000000000000000000e+00 -1.186937713556452990e+08 9.132600256345494438e-01 7.514931015655805790e-01 7.682375961328039571e-01 3.813070060376458903e-01 2.075873580237947991e-01
0.000000000000000000e+00 -1.060802824899300784e+08 9.574356644223684931e-01 2.708466125865265361e-01 3.229209940963302383e-01 1.426780013689795679e-01 1.422162081431481706e-01
0.000000000000000000e+00 -1.044038545995403081e+08 4.343871362157285532e-01 9.459870680425215284e-01 3.825029472385560458e-01 9.699157037648608037e-01 3.582480766319794396e-01
0.000000000000000000e+00 -1.012011848232017606e+08 7.088126919111581437e-02 1.902880025350174309e-01 9.324196741527054355e-01 5.913514515259528093e-01 1.767192858687826051e-01
0.000000000000000000e+00 -9.574430683303706348e+07 9.767232442197659736e-02 1.627751939854594765e-01 9.321226797819275323e-01 8.312880166416558581e-01 2.060855049642262848e-01
0.000000000000000000e+00 -8.246332086746372283e+07 7.910505004798960016e-01 9.174212453976771098e-01 7.637946752793480787e-01 6.782350360764273223e-01 2.201228242980013405e-01
0.000000000000000000e+00 -7.937900962813968956e+07 8.849163195878227972e-01 9.951229572643394139e-01 8.014898060980333305e-01 7.888278324977974210e-01 5.735663510239369378e-01
0.000000000000000000e+00 -7.905758608483506739e+07 9.222178555442704928e-01 5.589666734464016074e-01 6.450108012421248427e-01 7.300109484829991890e-01 2.961892873565199480e-01
0.000000000000000000e+00 -7.833446380432294309e+07 1.670907702150198348e-01 8.064740775294282349e-01 9.573605825980600059e-01 1.110654218366087242e-01 1.796415306464816952e-01
0.000000000000000000e+00 -7.360199013517712057e+07 1.779881368194425884e-01 9.429660149378389367e-01 6.802952759585257914e-01 8.699082894915111108e-01 4.338699018320588685e-01
0.000000000000000000e+00 -6.895749178474116325e+07 6.447704262167391898e-01 3.999694184684090548e-01 9.195256750148097513e-01 8.928304775500535140e-01 2.054572159056373692e-01
0.000000000000000000e+00 -6.805095433177362382e+07 5.682022442949484775e-01 3.418198863341820326e-01 9.538676566892195785e-01 8.907931873065730866e-01 4.622037858988010672e-01
