FGL,name,l,b,Class,CT,nH_LAB,var_inter,var_intra,nobs,ncounts,fb,pl,pl_l,pl_u,log10Z_pl,mk,mk_l,mk_u,log10Z_mk,nH,nH_l,nH_u,bb,bb_l,bb_u,log10Z_bb
J0859.3-4342,J085903.2-434834,265.13945935500357,1.3620205672141175,YSO,10.28457989460279,21.810671639102633,,0.9998735785862304,1,910.95215521156,1.646524404148805e-13,2.812244521141443,2.669048551094563,2.964275005943075,-0.5798376946695416,0.35098245818361784,0.31354326792149334,0.3919097572711125,0.0,22.237659132399273,22.197453894085783,22.275871325246072,-0.14779210302308687,-0.16396883784399563,-0.13150486484928703,-5.939366736168136
J1740.6-2808,J174036.5-280840,0.09507441977212275,1.3524143201998386,NS,0.233946034619879,21.855618317897747,1.0,0.9994150459652402,2,293.35919878866,1.4724719171781325e-13,0.7367714993291334,0.42909545099137864,1.05082435937339,-0.11329120736952256,1.29230844596783,1.095865876855564,1.4283338726226027,-0.642360341947421,21.152590367926475,19.763017337429975,21.779691326386207,0.3143397348336201,0.25372199678131047,0.37814013396036666,0.0
J1742.5-2833,J174237.6-283726,359.92242207061156,0.7219589542800258,NS,5.11329437355159,21.97988282931202,0.704,0.931226072638446,2,102.375485842838,1.219339550660702e-13,0.6642950969066348,-0.2305241673811924,1.7087788071604049,-0.0017293617198120969,1.1721771231321214,0.8646965707108347,1.3866220828863942,0.0,23.39266430783028,23.311214308530882,23.474226733707223,0.49743530525372925,0.28771600041755846,0.7875617291371064,-0.012176494204123287
J0859.3-4342,J085910.9-434343,265.093637356933,1.4323089253768244,HMXB,1.5730092472362631,21.804574920038284,,1.0,1,349.93368809119,1.1993593858250714e-13,1.6544727878797616,1.268712288334858,2.056047348374136,-1.3331765095930872,1.113257073815174,0.9405777533012333,1.3315254285989844,0.0,22.93628688819817,22.894284125990946,22.980344123877813,0.17642089762348467,0.12733531277200055,0.23576615841155887,-2.2986156035943797
J0335.6-0727,J033532.7-072741,193.82174539727427,-46.46352017606736,AGN,2.304350114263687,20.62471946236217,,0.907445072815822,1,96.396306986997,1.1093356074614088e-13,2.209313571468239,1.98401253272742,2.4453082738287506,0.0,0.6050824199181497,0.4827011967749794,0.7761065013083525,-1.6465653508081237,19.994423667021778,19.29177512928747,20.724393332304533,-0.44408705765853446,-0.4851267588946433,-0.39965594515097047,-6.504257805299811
J0859.2-4729,J085853.9-473051,267.92178912782435,-1.0845303897731717,YSO,4.066399204028122,21.864756305061096,,0.972439895499378,1,706.85297905051,1.0703942374813049e-13,2.236204071314349,2.0731338669959567,2.407597471945001,0.0,0.6401812649015318,0.5570694016173412,0.7415212187159512,-1.4304503376109023,22.378436689873595,22.332411743133825,22.422205354204007,-0.04241327326240273,-0.06136802853118173,-0.023360569633119607,-3.7127922224531704
J1032.0+5725,J103143.2+573252,152.10208246122207,50.92417051697265,AGN,30.824433394945263,19.81342191337204,,0.1501348269922,1,396.73850379986,1.07009269752431e-13,1.858175602945637,1.7068246366856719,2.0182262303066048,-0.27693824161003106,0.8618860991805904,0.7414327395421889,1.0304071262587993,0.0,21.10462188199103,20.829505899655302,21.287062192709957,-0.15747241917882837,-0.1744124476210382,-0.13901204411677387,-7.932578414852129
J0859.2-4729,J085903.6-473040,267.9374273357759,-1.0617346024239964,CV,0.2586779824446451,21.866044846075326,,0.994086331188896,1,517.49076664279,9.971964502821808e-14,2.023417034986667,1.774278760796821,2.29617145831552,0.0,0.9727137979196476,0.7486999479124605,1.2114039378635466,-0.09289914361516846,22.690519116386294,22.62991035325328,22.74792746379606,0.0605381169251582,0.031079987239205572,0.0926304335291248,-0.052034051445629545
J2059.1+4403,J205824.0+435354,85.12967782636352,-1.2146980233924167,YSO,4.9387613682739975,21.880335784770697,,0.9999999992327584,1,368.89193821771,9.968556051600021e-14,2.3002917083950525,2.111488889063142,2.500329410432172,-0.7770837869658964,0.5490778347813284,0.47971565792326376,0.6303756203671492,0.0,21.64435568146802,21.555779777374966,21.724797168919302,-0.1564521371341487,-0.17648167458042474,-0.1368139349173214,-5.595562822247997
J1844.4-0306,J184441.8-030551,29.407086355918523,0.08562174656604393,NS,1.5082840166493918,22.257535799193587,1.0,0.9166469170350732,3,927.216517697196,9.905014991959857e-14,0.9382869079198765,0.8267539347553167,1.051448983665948,0.0,1.4135417033623967,1.322385110203344,1.4613934242871671,-1.936736083243446,21.77604131171868,21.671399019590304,21.863657404183044,0.12200006323143686,0.10749118164970595,0.13968129032493157,-3.7245012059841867
J1818.5-2036,J181920.3-203952,10.969158947135702,-2.560106973464228,NS,0.1667469197597738,21.671912530217117,,0.933167210277308,2,477.48343368596,9.870615987225193e-14,1.5292586039439247,1.2825361854941493,1.779191742179094,-0.33183803896344655,1.2973962863215367,1.112037859881433,1.4229632895339468,0.0,22.449204621753328,22.405438317490983,22.491920156557175,0.09015797071118525,0.05756449660663399,0.12325359072331075,-0.054170671492145085
