name,powlaw_nh,detect_stack_id,obsid,obi,region_id,var_prob_b,ks_prob_b,kp_prob_b,src_cnts_aper90_b,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b
2CXO J174506.0-290512,,acisfJ1745401m290028_001,2954,0,8211,,,,0.0,0.0,0.0,1.1360354412569e-14,0.0,3.1360949074035
2CXO J174506.0-290512,,acisfJ1745401m290028_001,3392,1,8211,,,,0.0,0.0,0.0,1.0072512470731e-15,0.0,9.2105481393773
2CXO J174506.0-290512,,acisfJ1745401m290028_001,3393,0,8211,,,,0.0,0.0,0.0,1.4950885067293e-15,0.0,5.5090163725726
2CXO J174506.0-290512,,acisfJ1745401m290028_001,3549,0,8211,,,,0.0,0.0,0.0,4.9270432032801e-15,0.0,3.5097291795758
2CXO J174506.0-290512,,acisfJ1745401m290028_001,3663,0,8211,,,,0.0,0.0,0.0,5.3094868108729e-15,0.0,7.8158867959123
2CXO J174506.0-290512,,acisfJ1745401m290028_001,3665,0,8211,,,,0.0,0.0,0.0,1.0525716298031e-15,0.0,6.1843570646689
2CXO J174506.0-290512,,acisfJ1745401m290028_001,4683,0,8211,,,,0.0,0.0,0.0,3.0595117272646e-15,0.0,3.3678481783538
2CXO J174506.0-290512,,acisfJ1745401m290028_001,4684,0,8211,,,,0.0,0.0,0.0,1.8390542263805e-15,0.0,3.4674770429228
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5360,0,8211,,,,0.0,0.0,0.0,3.8766423080765e-14,0.0,4.7812791982058
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5950,0,8211,,,,0.0,0.0,0.0,3.912597179949e-15,0.0,4.5761643436838
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5951,1,8211,,,,0.0,0.0,0.0,9.15617329708e-15,0.0,14.168850674633
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5952,1,8211,,,,0.0,0.0,0.0,2.1917765508562e-15,0.0,6.3174979651604
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5953,1,8211,,,,0.0,0.0,0.0,2.7191279354097e-15,0.0,6.2002870942944
2CXO J174506.0-290512,,acisfJ1745401m290028_001,5954,0,8211,,,,0.0,0.0,0.0,3.8001887604893e-15,0.0,2.5836697050704
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6113,0,8211,,,,0.0,0.0,0.0,1.9163009774281e-14,0.0,2.5439119922717
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6363,0,8211,,,,0.0,0.0,0.0,8.7692783179125e-15,0.0,3.751440849416
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6639,0,8211,,,,0.0,0.0,0.0,2.2668435683833e-14,0.0,2.104455899565
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6640,0,8211,,,,0.0,0.0,0.0,2.3692193487018e-15,0.0,2.3118077135986
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6641,0,8211,,,,0.0,0.0,0.0,8.8237233175145e-15,0.0,2.5342969908084
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6642,0,8211,,,,0.0,0.0,0.0,5.3962789260936e-15,0.0,2.4195914282627
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6643,1,8211,,,,0.0,0.0,0.0,1.4470447989882e-15,0.0,1.7963660779407
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6644,0,8211,,,,0.0,0.0,0.0,3.3472663180466e-15,0.0,2.3194298576818
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6645,0,8211,,,,0.0,0.0,0.0,1.4887005670567e-14,0.0,4.6152318680829
2CXO J174506.0-290512,,acisfJ1745401m290028_001,6646,1,8211,,,,0.0,0.0,0.0,1.3104918644298e-14,0.0,1.765637161748
2CXO J174506.0-290512,,acisfJ1745401m290028_001,7555,0,8211,,,,0.0,0.0,0.0,9.0820300062289e-15,0.0,2.3015146896014
2CXO J174506.0-290512,,acisfJ1745401m290028_001,7556,0,8211,,,,0.0,0.0,0.0,4.7399620281989e-15,0.0,2.2741121598069
2CXO J174506.0-290512,,acisfJ1745401m290028_001,7557,0,8211,,,,0.0,0.0,0.0,6.8810942032836e-15,0.0,2.97402703003
2CXO J174506.0-290512,,acisfJ1745401m290028_001,7558,0,8211,,,,0.0,0.0,0.0,9.2199621343218e-15,0.0,1.7973246467944
2CXO J174506.0-290512,,acisfJ1745401m290028_001,7559,0,8211,,,,0.0,0.0,0.0,2.2960768916878e-15,0.0,1.7862109848122
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9169,0,8211,,,,0.0,0.0,0.0,6.231316525104e-15,0.0,4.4166946139579
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9170,0,8211,,,,0.0,0.0,0.0,2.5807524529846e-15,0.0,4.6572829639997
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9171,1,8211,,,,0.0,0.0,0.0,2.8243890912727e-15,0.0,4.0926862941282
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9172,1,8211,,,,0.0,0.0,0.0,5.8179120909224e-15,0.0,5.3143966685129
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9173,0,8211,,,,0.0,0.0,0.0,1.4255768877646e-14,0.0,5.6386376979445
2CXO J174506.0-290512,,acisfJ1745401m290028_001,9174,0,8211,,,,0.0,0.0,0.0,1.8621943959213e-14,0.0,7.3711686842917
2CXO J174506.0-290512,,acisfJ1745401m290028_001,10556,0,8211,,,,0.0,0.0,0.0,3.183640410096e-15,0.0,10.242889596837
2CXO J174506.0-290512,,acisfJ1745401m290028_001,11843,0,8211,,,,0.0,0.0,0.0,1.8499939373609e-15,0.0,6.153403462565
2CXO J174506.0-290512,,acisfJ1745401m290028_001,13016,0,8211,,,,0.0,0.0,0.0,1.6047669395124e-15,0.0,3.3419932530199
2CXO J174506.0-290512,,acisfJ1745401m290028_001,13017,0,8211,,,,0.0,0.0,0.0,3.5783744545192e-15,0.0,3.910590070979
2CXO J174506.0-290512,,acisfJ1745401m290028_001,14941,0,8211,,,,0.0,0.0,0.0,4.9985318521368e-15,0.0,4.6700405657739
2CXO J174506.0-290512,,acisfJ1745401m290028_001,14942,0,8211,,,,0.0,0.0,0.0,5.2437486662135e-15,0.0,2.4948357512071
2CXO J111513.6-611657,,acisfJ1115042m611530_001,633,0,233,,,,5.7160990820694,9.1013249533693e-16,4.1369658878951e-16,1.4065684018843e-15,2.6130738660889,8.6558071814194
2CXO J111513.6-611657,,acisfJ1115042m611530_001,12328,0,233,0.45940947360441,0.36672033319934005,0.20466817739370002,19.706795727267,9.8964706484913e-16,6.8921849159136e-16,1.2900756381069e-15,14.028566449919,25.051011517712
2CXO J111513.6-611657,,acisfJ1115042m611530_001,12329,0,233,0.48077308967998,0.38882086822890005,0.17205123809365996,12.105021350773,6.9327494337411e-16,4.0055885617171e-16,9.8599103057651e-16,7.5051132374792,16.462829037051
2CXO J111513.6-611657,,acisfJ1115042m611530_001,12330,0,233,0.58971508753558,0.23598985564342,0.10667865693328005,14.137418996395,1.7080918748972e-15,1.1168293028174e-15,2.299354446977e-15,9.5106273248477,18.764210667943
2CXO J111513.6-611657,,acisfJ1115042m611530_001,13162,0,233,,,,2.925834767,3.3524524578065e-16,1.8624735876703e-17,6.518657556846e-16,0.67519263853846,5.1764768954615
2CXO J111501.7-611751,,acisfJ1115042m611530_001,633,0,1814,,,,2.3483920819259,4.0545610411651e-16,1.9307433529358e-17,7.9160477470366e-16,0.40841601424799,4.2883681496039
2CXO J111501.7-611751,,acisfJ1115042m611530_001,12328,0,1814,0.99999999970944,0.9999103666162499,0.9999999732884381,45.707786045761,6.0036507226964e-15,4.92554437037e-15,7.0817570750227e-15,37.460806473499,53.954765618023
2CXO J111501.7-611751,,acisfJ1115042m611530_001,12329,0,1814,,,,2.4757100835105,2.4558591350863e-16,1.1694567309935e-17,4.6778269239739e-16,0.22506455304641,4.7263556139746
2CXO J111501.7-611751,,acisfJ1115042m611530_001,12330,0,1814,,,,0.0,0.0,0.0,3.6190159116326e-16,0.0,2.1043418362532
2CXO J111501.7-611751,,acisfJ1115042m611530_001,13162,0,1814,,,,6.714264473559,2.1493247581578e-15,1.1037073082432e-15,3.1949422080723e-15,3.4478655404762,9.9806634066417
2CXO J111459.1-611707,,acisfJ1115042m611530_001,633,0,202,,,,0.0,0.0,0.0,6.2680760745002e-16,0.0,2.0962101860982
2CXO J111459.1-611707,,acisfJ1115042m611530_001,12328,0,202,,,,1.6461549578495,4.0914772133361e-16,1.7789031362331e-17,7.8271737994255e-16,0.0,3.292309915699
2CXO J111459.1-611707,,acisfJ1115042m611530_001,12329,0,202,,,,2.4531230768929,2.534706827882e-16,1.1521394672191e-17,4.9541997090421e-16,0.22301118880844,4.6832349649773
2CXO J111459.1-611707,,acisfJ1115042m611530_001,12330,0,202,0.41003572750554,0.28753040778591,0.18619635506868004,59.170232281148,1.3231182483196e-14,1.1143495585468e-14,1.5318869380923e-14,49.821215579625,68.519248982672
2CXO J111459.1-611707,,acisfJ1115042m611530_001,13162,0,202,,,,2.1490196628979,3.5869805030166e-16,0.0,7.4130930395676e-16,0.19536542389981,4.1026739018959
